,Name,dates_decimal,dates_datetime_rtz,dates_datetime,changes,errors
53,North-We_m,2015.0191780821917,2015-01-08,2015-01-08 00:00:00+00:00,-3.5874696110444426,1.168778071022934
54,North-We_m,2015.1013698630136,2015-02-07,2015-02-07 00:00:00+00:00,-3.9164623750893117,1.2592589050456344
55,North-We_m,2015.1835616438357,2015-03-09,2015-03-09 00:00:00+00:00,-3.964609691934977,1.145909395321614
56,North-We_m,2015.2657534246575,2015-04-08,2015-04-08 00:00:00+00:00,-3.7846892690448675,1.1669854238318451
57,North-We_m,2015.3479452054794,2015-05-08,2015-05-08 00:00:00+00:00,-3.8269576657098527,1.2119125154970898
58,North-We_m,2015.4301369863015,2015-06-07,2015-06-07 00:00:00+00:00,-3.9507114973325015,1.2894122889230575
59,North-We_m,2015.5123287671233,2015-07-07,2015-07-07 00:00:00+00:00,-4.638380226311268,1.41621841915059
60,North-We_m,2015.5945205479452,2015-08-06,2015-08-06 00:00:00+00:00,-4.690254026379152,1.212982329648631
61,North-We_m,2015.676712328767,2015-09-05,2015-09-05 00:00:00+00:00,-5.33781672491628,1.1463734646077206
62,North-We_m,2015.7589041095891,2015-10-05,2015-10-05 00:00:00+00:00,-5.249484255546577,1.1580052809637014
63,North-We_m,2015.841095890411,2015-11-04,2015-11-04 00:00:00+00:00,-5.124752493279926,1.1634899569745007
64,North-We_m,2015.9232876712329,2015-12-04,2015-12-04 00:00:00+00:00,-4.440752633886638,1.1450382386153335
65,North-We_m,2016.0054794520547,2016-01-03,2016-01-03 00:00:00+00:00,-5.017482575097272,1.1984173034396854
66,North-We_m,2016.0876712328768,2016-02-02,2016-02-02 00:00:00+00:00,-4.8732195888418515,1.1121601810070467
67,North-We_m,2016.1698630136987,2016-03-03,2016-03-03 00:00:00+00:00,-4.508933130849423,1.1516610779752618
68,North-We_m,2016.2520547945205,2016-04-02,2016-04-02 00:00:00+00:00,-4.027498179774627,1.0937171228921456
69,North-We_m,2016.3342465753424,2016-05-02,2016-05-02 00:00:00+00:00,-3.830324608184263,1.3040770198790717
70,North-We_m,2016.4164383561645,2016-06-01,2016-06-01 00:00:00+00:00,-5.094553908144141,1.249107895559437
71,North-We_m,2016.4986301369863,2016-07-01,2016-07-01 00:00:00+00:00,-6.164848005261947,1.3561981205398335
72,North-We_m,2016.5808219178082,2016-07-31,2016-07-31 00:00:00+00:00,-6.6859410961986026,1.4615803849329942
73,North-We_m,2016.66301369863,2016-08-30,2016-08-30 00:00:00+00:00,-7.010747855608047,1.4916457341954434
74,North-We_m,2016.7452054794521,2016-09-29,2016-09-29 00:00:00+00:00,-6.53072272414883,1.305898222233162
75,North-We_m,2016.827397260274,2016-10-29,2016-10-29 00:00:00+00:00,-6.25702023095933,1.2926825358458667
76,North-We_m,2016.9095890410958,2016-11-28,2016-11-28 00:00:00+00:00,-5.157949218713509,1.3289866702492086
77,North-We_m,2016.9917808219177,2016-12-28,2016-12-28 00:00:00+00:00,-5.433092978207167,1.3402002805495874
78,North-We_m,2017.0712328767124,2017-01-27,2017-01-27 00:00:00+00:00,-5.867654835818496,1.4077961231612686
79,North-We_m,2017.1534246575343,2017-02-26,2017-02-26 00:00:00+00:00,-6.219557072887139,1.4984651528261332
80,North-We_m,2017.2356164383561,2017-03-28,2017-03-28 00:00:00+00:00,-5.13484239149635,1.3828552740185167
81,North-We_m,2017.317808219178,2017-04-27,2017-04-27 00:00:00+00:00,-4.92120414452827,1.2107216216237853
82,North-We_m,2017.4,2017-05-27,2017-05-27 00:00:00+00:00,-5.235341349570092,1.2624146600748352
83,North-We_m,2017.482191780822,2017-06-26,2017-06-26 00:00:00+00:00,-6.571551727505104,1.4888730741753209
84,North-We_m,2017.5643835616438,2017-07-26,2017-07-26 00:00:00+00:00,-7.91024155042005,1.5772858201548883
85,North-We_m,2017.6465753424657,2017-08-25,2017-08-25 00:00:00+00:00,-7.7708218863933896,1.2345424189925085
86,North-We_m,2017.7287671232878,2017-09-24,2017-09-24 00:00:00+00:00,-8.19967013860391,1.1884700640320456
87,North-We_m,2017.8109589041096,2017-10-24,2017-10-24 00:00:00+00:00,-7.0466015012145045,1.2496164296910486
88,North-We_m,2017.8931506849315,2017-11-23,2017-11-23 00:00:00+00:00,-8.125988486936134,1.3108173124259
89,North-We_m,2017.9753424657533,2017-12-23,2017-12-23 00:00:00+00:00,-7.2346760447840275,1.4985003261040335
90,North-We_m,2018.0575342465754,2018-01-22,2018-01-22 00:00:00+00:00,-6.715583773835564,1.4671987378559739
91,North-We_m,2018.1397260273973,2018-02-21,2018-02-21 00:00:00+00:00,-5.984422523471899,1.378689953477906
92,North-We_m,2018.2219178082191,2018-03-23,2018-03-23 00:00:00+00:00,-6.002948857663587,1.3180667124404537
93,North-We_m,2018.304109589041,2018-04-22,2018-04-22 00:00:00+00:00,-6.027845583502076,1.3882849974474674
94,North-We_m,2018.386301369863,2018-05-22,2018-05-22 00:00:00+00:00,-7.523832798701383,1.4058560094588417
95,North-We_m,2018.468493150685,2018-06-21,2018-06-21 00:00:00+00:00,-8.864862250615834,1.3436571744068277
96,North-We_m,2018.5506849315068,2018-07-21,2018-07-21 00:00:00+00:00,-9.773065437815415,1.3413316865511935
97,North-We_m,2018.6328767123289,2018-08-20,2018-08-20 00:00:00+00:00,-8.679131487109807,1.3071502124416312
98,North-We_m,2018.7150684931507,2018-09-19,2018-09-19 00:00:00+00:00,-9.805887559320205,1.3456106292091898
99,North-We_m,2018.7972602739726,2018-10-19,2018-10-19 00:00:00+00:00,-8.803163353247346,1.4984012061025167
100,North-We_m,2018.8794520547945,2018-11-18,2018-11-18 00:00:00+00:00,-7.1125494676952545,1.5255933123317769
101,North-We_m,2018.9616438356165,2018-12-18,2018-12-18 00:00:00+00:00,-6.502106979983825,1.2717227452623543
102,North-We_m,2019.0438356164384,2019-01-17,2019-01-17 00:00:00+00:00,-6.1914231478719,1.2769867912106374
103,North-We_m,2019.1260273972603,2019-02-16,2019-02-16 00:00:00+00:00,-6.4620826198548675,1.2809907717683868
