,Name,dates_decimal,dates_datetime_rtz,dates_datetime,changes,errors
0,Barents_m,2010.6657534246576,2010-09-01,2010-09-01 00:00:00+00:00,0.0,0.2704729299913061
1,Barents_m,2010.7479452054795,2010-10-01,2010-10-01 00:00:00+00:00,-0.6042897190224935,0.27357572111043527
2,Barents_m,2010.8301369863013,2010-10-31,2010-10-31 00:00:00+00:00,-0.6211002480357569,0.23340052968644082
3,Barents_m,2010.9123287671232,2010-11-30,2010-11-30 00:00:00+00:00,-0.6484575213943709,0.42718304305317556
4,Barents_m,2010.9945205479453,2010-12-30,2010-12-30 00:00:00+00:00,-0.4820241549963167,0.43162493412164926
5,Barents_m,2011.0767123287671,2011-01-29,2011-01-29 00:00:00+00:00,-1.0782878452430549,0.7001076451134175
6,Barents_m,2011.158904109589,2011-02-28,2011-02-28 00:00:00+00:00,-0.15539164814592088,0.4296129336128844
7,Barents_m,2011.2410958904109,2011-03-30,2011-03-30 00:00:00+00:00,-0.09193900520600617,0.4698143469589822
8,Barents_m,2011.323287671233,2011-04-29,2011-04-29 00:00:00+00:00,0.9081795907361392,0.410407968816605
9,Barents_m,2011.4054794520548,2011-05-29,2011-05-29 00:00:00+00:00,0.7166391222195054,0.4678756952127244
10,Barents_m,2011.4876712328767,2011-06-28,2011-06-28 00:00:00+00:00,0.3312879880652464,0.2729138274617652
11,Barents_m,2011.5698630136985,2011-07-28,2011-07-28 00:00:00+00:00,0.3919614649159793,0.22044213258839668
12,Barents_m,2011.6520547945206,2011-08-27,2011-08-27 00:00:00+00:00,-0.02581447293545991,0.2446931871644994
13,Barents_m,2011.7342465753425,2011-09-26,2011-09-26 00:00:00+00:00,-0.24142790211245746,0.2583396073351515
14,Barents_m,2011.8164383561643,2011-10-26,2011-10-26 00:00:00+00:00,-1.435074970225229,0.35445965929551326
15,Barents_m,2011.8986301369864,2011-11-25,2011-11-25 00:00:00+00:00,-1.2339685057745653,0.3600071403891482
16,Barents_m,2011.9808219178083,2011-12-25,2011-12-25 00:00:00+00:00,-0.3489422420530923,0.4135665680880242
17,Barents_m,2012.0630136986301,2012-01-24,2012-01-24 00:00:00+00:00,-0.10180634878889117,0.3663755146429894
18,Barents_m,2012.145205479452,2012-02-23,2012-02-23 00:00:00+00:00,0.22990920638388124,0.39038014721046105
19,Barents_m,2012.227397260274,2012-03-24,2012-03-24 00:00:00+00:00,0.17304427959421198,0.43883375617417886
20,Barents_m,2012.309589041096,2012-04-23,2012-04-23 00:00:00+00:00,-0.02403771723814585,0.4396469511408755
21,Barents_m,2012.3917808219178,2012-05-23,2012-05-23 00:00:00+00:00,0.10230919488359591,0.5193671783868302
22,Barents_m,2012.4739726027397,2012-06-22,2012-06-22 00:00:00+00:00,0.2542633110939434,0.39969531304024636
23,Barents_m,2012.5561643835617,2012-07-22,2012-07-22 00:00:00+00:00,0.5086325803930136,0.3550803619337843
24,Barents_m,2012.6383561643836,2012-08-21,2012-08-21 00:00:00+00:00,0.0348727193244911,0.21814643163630304
25,Barents_m,2012.7205479452055,2012-09-20,2012-09-20 00:00:00+00:00,-0.6297375048768331,0.22229045550239848
26,Barents_m,2012.8027397260273,2012-10-20,2012-10-20 00:00:00+00:00,-1.0728670811439132,0.20359177031415573
27,Barents_m,2012.8849315068494,2012-11-19,2012-11-19 00:00:00+00:00,-1.3910423285267282,0.3712845301754931
28,Barents_m,2012.9671232876713,2012-12-19,2012-12-19 00:00:00+00:00,-0.8812443810772707,0.2944445051252842
29,Barents_m,2013.0465753424658,2013-01-18,2013-01-18 00:00:00+00:00,-0.8670394914026591,0.30027373293612863
30,Barents_m,2013.1287671232876,2013-02-17,2013-02-17 00:00:00+00:00,-0.6833620910988527,0.28612649868777457
31,Barents_m,2013.2109589041097,2013-03-19,2013-03-19 00:00:00+00:00,-0.36657451166513766,0.2659799116564558
32,Barents_m,2013.2931506849316,2013-04-18,2013-04-18 00:00:00+00:00,-0.4924770161438746,0.42557990761513403
33,Barents_m,2013.3753424657534,2013-05-18,2013-05-18 00:00:00+00:00,-0.33808594429415717,0.5143082936520271
34,Barents_m,2013.4575342465753,2013-06-17,2013-06-17 00:00:00+00:00,-0.5754716474556414,0.31273321870793686
35,Barents_m,2013.5397260273974,2013-07-17,2013-07-17 00:00:00+00:00,-0.06831574529171636,0.28497962495113943
36,Barents_m,2013.6219178082192,2013-08-16,2013-08-16 00:00:00+00:00,-0.7666504258844764,0.238698440980404
37,Barents_m,2013.704109589041,2013-09-15,2013-09-15 00:00:00+00:00,-1.7817933510900013,0.3734921476244926
38,Barents_m,2013.786301369863,2013-10-15,2013-10-15 00:00:00+00:00,-2.4059131334218735,0.27216294391992246
39,Barents_m,2013.868493150685,2013-11-14,2013-11-14 00:00:00+00:00,-2.464384114595582,0.34148269614323656
40,Barents_m,2013.9506849315069,2013-12-14,2013-12-14 00:00:00+00:00,-1.9072753393309232,0.23384375743409422
41,Barents_m,2014.0328767123287,2014-01-13,2014-01-13 00:00:00+00:00,-1.994416938480386,0.20622562300017538
42,Barents_m,2014.1150684931506,2014-02-12,2014-02-12 00:00:00+00:00,-1.6171273271493773,0.25719342848404925
43,Barents_m,2014.1972602739727,2014-03-14,2014-03-14 00:00:00+00:00,-1.5194718244663896,0.29010139064902957
44,Barents_m,2014.2794520547945,2014-04-13,2014-04-13 00:00:00+00:00,-1.5795536682795777,0.4412841639683602
45,Barents_m,2014.3616438356164,2014-05-13,2014-05-13 00:00:00+00:00,-1.5464079060608618,0.4340654375832131
