,Name,dates_decimal,dates_datetime_rtz,dates_datetime,changes,errors
0,Austfon_m,2010.6657534246576,2010-09-01,2010-09-01 00:00:00+00:00,0.0,0.3384167083454732
1,Austfon_m,2010.7479452054795,2010-10-01,2010-10-01 00:00:00+00:00,0.45632265571195685,0.26701190775551403
2,Austfon_m,2010.8301369863013,2010-10-31,2010-10-31 00:00:00+00:00,0.26794504921454954,0.17364493729590377
3,Austfon_m,2010.9123287671232,2010-11-30,2010-11-30 00:00:00+00:00,0.17686280054333592,0.15131363416262264
4,Austfon_m,2010.9945205479453,2010-12-30,2010-12-30 00:00:00+00:00,0.1779210176203997,0.14829823708953896
5,Austfon_m,2011.0767123287671,2011-01-29,2011-01-29 00:00:00+00:00,0.17873437311450702,0.13527171540915814
6,Austfon_m,2011.158904109589,2011-02-28,2011-02-28 00:00:00+00:00,0.1646513046116691,0.12813602002020913
7,Austfon_m,2011.2410958904109,2011-03-30,2011-03-30 00:00:00+00:00,0.210140230343973,0.13209517254011677
8,Austfon_m,2011.323287671233,2011-04-29,2011-04-29 00:00:00+00:00,0.35780204142030037,0.14064534675978171
9,Austfon_m,2011.4054794520548,2011-05-29,2011-05-29 00:00:00+00:00,0.5536945800912529,0.16434662202041558
10,Austfon_m,2011.4876712328767,2011-06-28,2011-06-28 00:00:00+00:00,0.4940623882025159,0.17699877051226093
11,Austfon_m,2011.5698630136985,2011-07-28,2011-07-28 00:00:00+00:00,0.37801389367212035,0.22944694472424598
12,Austfon_m,2011.6520547945206,2011-08-27,2011-08-27 00:00:00+00:00,0.1766602667319127,0.19087207417480934
13,Austfon_m,2011.7342465753425,2011-09-26,2011-09-26 00:00:00+00:00,-0.18959932411600006,0.14544730601865324
14,Austfon_m,2011.8164383561643,2011-10-26,2011-10-26 00:00:00+00:00,-0.1476716713056206,0.12907830312867283
15,Austfon_m,2011.8986301369864,2011-11-25,2011-11-25 00:00:00+00:00,-0.21876311469315685,0.12806182343438138
16,Austfon_m,2011.9808219178083,2011-12-25,2011-12-25 00:00:00+00:00,-0.15611320828043213,0.12876935972140716
17,Austfon_m,2012.0630136986301,2012-01-24,2012-01-24 00:00:00+00:00,-0.12508156382495544,0.1309499427787725
18,Austfon_m,2012.145205479452,2012-02-23,2012-02-23 00:00:00+00:00,-0.025213843536930014,0.15290074169399076
19,Austfon_m,2012.227397260274,2012-03-24,2012-03-24 00:00:00+00:00,0.023939057122684182,0.15445626116809275
20,Austfon_m,2012.309589041096,2012-04-23,2012-04-23 00:00:00+00:00,-0.13990009317486718,0.13746410677206297
21,Austfon_m,2012.3917808219178,2012-05-23,2012-05-23 00:00:00+00:00,-0.17724987550633314,0.13089396207260193
22,Austfon_m,2012.4739726027397,2012-06-22,2012-06-22 00:00:00+00:00,0.12362155197805968,0.13469890877429627
23,Austfon_m,2012.5561643835617,2012-07-22,2012-07-22 00:00:00+00:00,0.20729357454845054,0.16867626897903273
24,Austfon_m,2012.6383561643836,2012-08-21,2012-08-21 00:00:00+00:00,0.04527732496550363,0.16331996880060154
25,Austfon_m,2012.7205479452055,2012-09-20,2012-09-20 00:00:00+00:00,-0.1877428534773795,0.14426522473757206
26,Austfon_m,2012.8027397260273,2012-10-20,2012-10-20 00:00:00+00:00,-0.31313053367560156,0.13674158465388028
27,Austfon_m,2012.8849315068494,2012-11-19,2012-11-19 00:00:00+00:00,-0.40742788675391434,0.13326022124684533
28,Austfon_m,2012.9671232876713,2012-12-19,2012-12-19 00:00:00+00:00,-0.5284498989068704,0.1262498018082229
29,Austfon_m,2013.0465753424658,2013-01-18,2013-01-18 00:00:00+00:00,-0.6573061475247647,0.1336250638316743
30,Austfon_m,2013.1287671232876,2013-02-17,2013-02-17 00:00:00+00:00,-0.7254774519744749,0.14473709250991693
31,Austfon_m,2013.2109589041097,2013-03-19,2013-03-19 00:00:00+00:00,-0.7770646887324177,0.1696732515926165
32,Austfon_m,2013.2931506849316,2013-04-18,2013-04-18 00:00:00+00:00,-0.8812350159110862,0.15644630216324354
33,Austfon_m,2013.3753424657534,2013-05-18,2013-05-18 00:00:00+00:00,-0.9299361488989599,0.15590982017841382
34,Austfon_m,2013.4575342465753,2013-06-17,2013-06-17 00:00:00+00:00,-0.941192632602357,0.184207979513425
35,Austfon_m,2013.5397260273974,2013-07-17,2013-07-17 00:00:00+00:00,-0.8637441240162844,0.20842424507580723
36,Austfon_m,2013.6219178082192,2013-08-16,2013-08-16 00:00:00+00:00,-1.6791910362388502,0.22234996214677472
37,Austfon_m,2013.704109589041,2013-09-15,2013-09-15 00:00:00+00:00,-2.075661922264043,0.20729152847083557
38,Austfon_m,2013.786301369863,2013-10-15,2013-10-15 00:00:00+00:00,-2.280471380363024,0.17457592030301577
39,Austfon_m,2013.868493150685,2013-11-14,2013-11-14 00:00:00+00:00,-2.4041125613689216,0.1503247514546011
40,Austfon_m,2013.9506849315069,2013-12-14,2013-12-14 00:00:00+00:00,-2.3566468490398265,0.15350876247379172
41,Austfon_m,2014.0328767123287,2014-01-13,2014-01-13 00:00:00+00:00,-2.249507004118017,0.17817137166838526
42,Austfon_m,2014.1150684931506,2014-02-12,2014-02-12 00:00:00+00:00,-2.2647094797936207,0.1704860837565032
43,Austfon_m,2014.1972602739727,2014-03-14,2014-03-14 00:00:00+00:00,-2.1627242312232475,0.1513160021008383
44,Austfon_m,2014.2794520547945,2014-04-13,2014-04-13 00:00:00+00:00,-2.3223223140450804,0.14831051394409478
