,Name,dates_decimal,dates_datetime_rtz,dates_datetime,changes,errors
0,South_l,2010.6657534246576,2010-09-01,2010-09-01 00:00:00+00:00,0.0,1.7408244950097143
1,South_l,2010.7479452054795,2010-10-01,2010-10-01 00:00:00+00:00,0.5192714619658481,1.6226906953879245
2,South_l,2010.8301369863013,2010-10-31,2010-10-31 00:00:00+00:00,0.8087824929869003,1.5792054367397068
3,South_l,2010.9123287671232,2010-11-30,2010-11-30 00:00:00+00:00,0.551016783495416,1.3942962326818122
4,South_l,2010.9945205479453,2010-12-30,2010-12-30 00:00:00+00:00,0.8061256519455495,1.4828277121284383
5,South_l,2011.0767123287671,2011-01-29,2011-01-29 00:00:00+00:00,0.7243681419622192,1.5000525672811016
6,South_l,2011.158904109589,2011-02-28,2011-02-28 00:00:00+00:00,0.9959990901919304,1.534863127894336
7,South_l,2011.2410958904109,2011-03-30,2011-03-30 00:00:00+00:00,0.6821751093836415,1.3282027725162118
8,South_l,2011.323287671233,2011-04-29,2011-04-29 00:00:00+00:00,1.3815288403355768,1.3676220826441194
9,South_l,2011.4054794520548,2011-05-29,2011-05-29 00:00:00+00:00,0.4597371741081402,1.4884355069194897
10,South_l,2011.4876712328767,2011-06-28,2011-06-28 00:00:00+00:00,-0.021763112947738916,1.4648111912998845
11,South_l,2011.5698630136985,2011-07-28,2011-07-28 00:00:00+00:00,-0.907760515948123,1.3532195055280334
12,South_l,2011.6520547945206,2011-08-27,2011-08-27 00:00:00+00:00,-1.0869144077687745,1.2404588003747348
13,South_l,2011.7342465753425,2011-09-26,2011-09-26 00:00:00+00:00,-1.29513664816314,1.1892152266713176
14,South_l,2011.8164383561643,2011-10-26,2011-10-26 00:00:00+00:00,-1.7970395770757284,1.3155461137971227
15,South_l,2011.8986301369864,2011-11-25,2011-11-25 00:00:00+00:00,-0.756859608805131,1.3845518367612597
16,South_l,2011.9808219178083,2011-12-25,2011-12-25 00:00:00+00:00,-0.33463769961051626,1.445723892955291
17,South_l,2012.0630136986301,2012-01-24,2012-01-24 00:00:00+00:00,-0.21990587738366196,1.428193742649675
18,South_l,2012.145205479452,2012-02-23,2012-02-23 00:00:00+00:00,0.08295451332344572,1.3404095905564906
19,South_l,2012.227397260274,2012-03-24,2012-03-24 00:00:00+00:00,-0.23529128868661542,1.2904309915730774
20,South_l,2012.309589041096,2012-04-23,2012-04-23 00:00:00+00:00,0.24767612588826315,1.3207077024143368
21,South_l,2012.3917808219178,2012-05-23,2012-05-23 00:00:00+00:00,0.1379826239268762,1.3105183276250139
22,South_l,2012.4739726027397,2012-06-22,2012-06-22 00:00:00+00:00,-0.6475597451055737,1.5170063458105956
23,South_l,2012.5561643835617,2012-07-22,2012-07-22 00:00:00+00:00,-1.233521094415975,1.4787704482179407
24,South_l,2012.6383561643836,2012-08-21,2012-08-21 00:00:00+00:00,-0.9729882056457357,1.6053422004684081
25,South_l,2012.7205479452055,2012-09-20,2012-09-20 00:00:00+00:00,-1.0943370104555379,1.3154605563252981
26,South_l,2012.8027397260273,2012-10-20,2012-10-20 00:00:00+00:00,-0.9204444425757968,1.3087616724629954
27,South_l,2012.8849315068494,2012-11-19,2012-11-19 00:00:00+00:00,-0.5058816857914185,1.503697783323232
28,South_l,2012.9671232876713,2012-12-19,2012-12-19 00:00:00+00:00,-0.5038551092504148,1.445637532085998
29,South_l,2013.0465753424658,2013-01-18,2013-01-18 00:00:00+00:00,-0.25906420360255455,1.4808326204545885
30,South_l,2013.1287671232876,2013-02-17,2013-02-17 00:00:00+00:00,0.0543193360969354,1.3235094895043478
31,South_l,2013.2109589041097,2013-03-19,2013-03-19 00:00:00+00:00,-0.2755595937707276,1.3467812973240434
32,South_l,2013.2931506849316,2013-04-18,2013-04-18 00:00:00+00:00,-0.4054371523155944,1.3234657600163142
33,South_l,2013.3753424657534,2013-05-18,2013-05-18 00:00:00+00:00,0.0780817474030584,1.333374881608775
34,South_l,2013.4575342465753,2013-06-17,2013-06-17 00:00:00+00:00,-0.44146546284586985,1.2327227378000574
35,South_l,2013.5397260273974,2013-07-17,2013-07-17 00:00:00+00:00,-1.3268721671680446,1.2844825818094356
36,South_l,2013.6219178082192,2013-08-16,2013-08-16 00:00:00+00:00,-1.9360222654088053,1.2476530136790398
37,South_l,2013.704109589041,2013-09-15,2013-09-15 00:00:00+00:00,-2.054776024374659,1.2218047477677465
38,South_l,2013.786301369863,2013-10-15,2013-10-15 00:00:00+00:00,-2.5711833875315344,1.1502032955904014
39,South_l,2013.868493150685,2013-11-14,2013-11-14 00:00:00+00:00,-2.357386995343059,1.3596700394444348
40,South_l,2013.9506849315069,2013-12-14,2013-12-14 00:00:00+00:00,-2.302485951983136,1.2661204674060842
41,South_l,2014.0328767123287,2014-01-13,2014-01-13 00:00:00+00:00,-2.1221296901472493,1.1543458766667398
42,South_l,2014.1150684931506,2014-02-12,2014-02-12 00:00:00+00:00,-1.9407129863007495,1.1158630707014987
43,South_l,2014.1972602739727,2014-03-14,2014-03-14 00:00:00+00:00,-1.9394473028127592,1.195348174087249
44,South_l,2014.2794520547945,2014-04-13,2014-04-13 00:00:00+00:00,-1.7635446550769787,1.2254291552945789
45,South_l,2014.3616438356164,2014-05-13,2014-05-13 00:00:00+00:00,-1.4808230764076393,1.2697362320147816
46,South_l,2014.4438356164383,2014-06-12,2014-06-12 00:00:00+00:00,-2.176577868557573,1.3040608858462512
47,South_l,2014.5260273972603,2014-07-12,2014-07-12 00:00:00+00:00,-2.906041435147588,1.3342273397498376
