,Name,dates_decimal,dates_datetime_rtz,dates_datetime,changes,errors
0,North-We_l,2010.6657534246576,2010-09-01,2010-09-01 00:00:00+00:00,0.0,1.36082283577407
1,North-We_l,2010.7479452054795,2010-10-01,2010-10-01 00:00:00+00:00,0.727988131870002,1.415219756546303
2,North-We_l,2010.8301369863013,2010-10-31,2010-10-31 00:00:00+00:00,0.6383377478238589,1.2995566203503175
3,North-We_l,2010.9123287671232,2010-11-30,2010-11-30 00:00:00+00:00,-0.14181757916400317,1.3030815557849948
4,North-We_l,2010.9945205479453,2010-12-30,2010-12-30 00:00:00+00:00,-0.18089568142128487,1.2976062152404264
5,North-We_l,2011.0767123287671,2011-01-29,2011-01-29 00:00:00+00:00,0.07531464422971934,1.323013819131261
6,North-We_l,2011.158904109589,2011-02-28,2011-02-28 00:00:00+00:00,0.07127034851287684,1.329822757589243
7,North-We_l,2011.2410958904109,2011-03-30,2011-03-30 00:00:00+00:00,0.030716343639873633,1.3607187858448588
8,North-We_l,2011.323287671233,2011-04-29,2011-04-29 00:00:00+00:00,0.35038145261414677,1.374080939796909
9,North-We_l,2011.4054794520548,2011-05-29,2011-05-29 00:00:00+00:00,0.41280349032063735,1.3023739598040622
10,North-We_l,2011.4876712328767,2011-06-28,2011-06-28 00:00:00+00:00,0.2317366241303288,1.361959847718883
11,North-We_l,2011.5698630136985,2011-07-28,2011-07-28 00:00:00+00:00,-0.8354880502729247,1.4504853789061884
12,North-We_l,2011.6520547945206,2011-08-27,2011-08-27 00:00:00+00:00,-1.2946309019148625,1.3924825883581362
13,North-We_l,2011.7342465753425,2011-09-26,2011-09-26 00:00:00+00:00,-1.1241048478428401,1.2852643748084334
14,North-We_l,2011.8164383561643,2011-10-26,2011-10-26 00:00:00+00:00,-1.0881840232781304,1.2199889543104612
15,North-We_l,2011.8986301369864,2011-11-25,2011-11-25 00:00:00+00:00,-0.5490610713750143,1.3236902639782961
16,North-We_l,2011.9808219178083,2011-12-25,2011-12-25 00:00:00+00:00,-0.2605768802305768,1.2452640659747651
17,North-We_l,2012.0630136986301,2012-01-24,2012-01-24 00:00:00+00:00,-0.12428778822093256,1.2033909072537075
18,North-We_l,2012.145205479452,2012-02-23,2012-02-23 00:00:00+00:00,-0.42888226812735947,1.188005704401416
